date,price
2025-09-09 14:15:44.261382,0.1802
2025-09-10 14:15:44.261382,0.1939
2025-09-11 14:15:44.261382,0.1741
2025-09-12 14:15:44.261382,0.1777
2025-09-13 14:15:44.261382,0.1772
2025-09-14 14:15:44.261382,0.1694
2025-09-15 14:15:44.261382,0.1744
2025-09-16 14:15:44.261382,0.1668
2025-09-17 14:15:44.261382,0.1804
2025-09-18 14:15:44.261382,0.1677
2025-09-19 14:15:44.261382,0.1876
2025-09-20 14:15:44.261382,0.171
2025-09-21 14:15:44.261382,0.1829
2025-09-22 14:15:44.261382,0.177
2025-09-23 14:15:44.261382,0.1842
2025-09-24 14:15:44.261382,0.1797
2025-09-25 14:15:44.261382,0.1835
2025-09-26 14:15:44.261382,0.1847
2025-09-27 14:15:44.261382,0.1744
2025-09-28 14:15:44.261382,0.1762
2025-09-29 14:15:44.261382,0.1709
2025-09-30 14:15:44.261382,0.1711
2025-10-01 14:15:44.261382,0.1821
2025-10-02 14:15:44.261382,0.1663
2025-10-03 14:15:44.261382,0.187
2025-10-04 14:15:44.261382,0.159
2025-10-05 14:15:44.261382,0.1765
2025-10-06 14:15:44.261382,0.189
2025-10-07 14:15:44.261382,0.1712
2025-10-08 14:15:44.261382,0.1732
2025-10-09 14:15:44.261382,0.1773
2025-10-10 14:15:44.261382,0.1777
2025-10-11 14:15:44.261382,0.1741
2025-10-12 14:15:44.261382,0.1523
2025-10-13 14:15:44.261382,0.1764
2025-10-14 14:15:44.261382,0.1694
2025-10-15 14:15:44.261382,0.1816
2025-10-16 14:15:44.261382,0.1619
2025-10-17 14:15:44.261382,0.1835
2025-10-18 14:15:44.261382,0.1826
2025-10-19 14:15:44.261382,0.169
2025-10-20 14:15:44.261382,0.1708
2025-10-21 14:15:44.261382,0.184
2025-10-22 14:15:44.261382,0.1812
2025-10-23 14:15:44.261382,0.1673
2025-10-24 14:15:44.261382,0.1737
2025-10-25 14:15:44.261382,0.1744
2025-10-26 14:15:44.261382,0.1853
2025-10-27 14:15:44.261382,0.173
2025-10-28 14:15:44.261382,0.1633
2025-10-29 14:15:44.261382,0.1672
2025-10-30 14:15:44.261382,0.1754
2025-10-31 14:15:44.261382,0.1844
2025-11-01 14:15:44.261382,0.1864
2025-11-02 14:15:44.261382,0.1751
2025-11-03 14:15:44.261382,0.1701
2025-11-04 14:15:44.261382,0.1655
2025-11-05 14:15:44.261382,0.1732
2025-11-06 14:15:44.261382,0.2004
2025-11-07 14:15:44.261382,0.1854
2025-11-08 14:15:44.261382,0.1913
2025-11-09 14:15:44.261382,0.1759
2025-11-10 14:15:44.261382,0.1738
2025-11-11 14:15:44.261382,0.1743
2025-11-12 14:15:44.261382,0.1634
2025-11-13 14:15:44.261382,0.1731
2025-11-14 14:15:44.261382,0.1685
2025-11-15 14:15:44.261382,0.1781
2025-11-16 14:15:44.261382,0.1735
2025-11-17 14:15:44.261382,0.1778
2025-11-18 14:15:44.261382,0.1664
2025-11-19 14:15:44.261382,0.1637
2025-11-20 14:15:44.261382,0.1624
2025-11-21 14:15:44.261382,0.1607
2025-11-22 14:15:44.261382,0.1789
2025-11-23 14:15:44.261382,0.1718
2025-11-24 14:15:44.261382,0.1623
2025-11-25 14:15:44.261382,0.1732
2025-11-26 14:15:44.261382,0.1797
2025-11-27 14:15:44.261382,0.1679
2025-11-28 14:15:44.261382,0.175
2025-11-29 14:15:44.261382,0.1493
2025-11-30 14:15:44.261382,0.1787
2025-12-01 14:15:44.261382,0.1713
2025-12-02 14:15:44.261382,0.1738
2025-12-03 14:15:44.261382,0.1655
2025-12-04 14:15:44.261382,0.1612
2025-12-05 14:15:44.261382,0.1634
2025-12-06 14:15:44.261382,0.163
2025-12-07 14:15:44.261382,0.1632
2025-12-08 14:15:44.261382,0.1593
2025-12-09 14:15:44.261382,0.1761
2025-12-10 14:15:44.261382,0.1706
2025-12-11 14:15:44.261382,0.1693
2025-12-12 14:15:44.261382,0.1613
2025-12-13 14:15:44.261382,0.1605
2025-12-14 14:15:44.261382,0.1516
2025-12-15 14:15:44.261382,0.1474
2025-12-16 14:15:44.261382,0.1756
2025-12-17 14:15:44.261382,0.1443
2025-12-18 14:15:44.261382,0.1733
2025-12-19 14:15:44.261382,0.1743
2025-12-20 14:15:44.261382,0.1578
2025-12-21 14:15:44.261382,0.1542
2025-12-22 14:15:44.261382,0.1658
2025-12-23 14:15:44.261382,0.1505
2025-12-24 14:15:44.261382,0.1633
2025-12-25 14:15:44.261382,0.1591
2025-12-26 14:15:44.261382,0.161
2025-12-27 14:15:44.261382,0.1467
2025-12-28 14:15:44.261382,0.1586
2025-12-29 14:15:44.261382,0.1604
2025-12-30 14:15:44.261382,0.1554
2025-12-31 14:15:44.261382,0.1628
2026-01-01 14:15:44.261382,0.1724
2026-01-02 14:15:44.261382,0.1627
2026-01-03 14:15:44.261382,0.1637
2026-01-04 14:15:44.261382,0.1602
2026-01-05 14:15:44.261382,0.1618
2026-01-06 14:15:44.261382,0.1553
2026-01-07 14:15:44.261382,0.1671
2026-01-08 14:15:44.261382,0.1628
2026-01-09 14:15:44.261382,0.1682
2026-01-10 14:15:44.261382,0.154
2026-01-11 14:15:44.261382,0.164
2026-01-12 14:15:44.261382,0.1524
2026-01-13 14:15:44.261382,0.1626
2026-01-14 14:15:44.261382,0.1628
2026-01-15 14:15:44.261382,0.151
2026-01-16 14:15:44.261382,0.1499
2026-01-17 14:15:44.261382,0.1552
2026-01-18 14:15:44.261382,0.1552
2026-01-19 14:15:44.261382,0.1509
2026-01-20 14:15:44.261382,0.1759
2026-01-21 14:15:44.261382,0.158
2026-01-22 14:15:44.261382,0.1404
2026-01-23 14:15:44.261382,0.155
2026-01-24 14:15:44.261382,0.1573
2026-01-25 14:15:44.261382,0.1489
2026-01-26 14:15:44.261382,0.1572
2026-01-27 14:15:44.261382,0.1505
2026-01-28 14:15:44.261382,0.1329
2026-01-29 14:15:44.261382,0.1522
2026-01-30 14:15:44.261382,0.1472
2026-01-31 14:15:44.261382,0.1494
2026-02-01 14:15:44.261382,0.1495
2026-02-02 14:15:44.261382,0.1556
2026-02-03 14:15:44.261382,0.1556
2026-02-04 14:15:44.261382,0.1488
2026-02-05 14:15:44.261382,0.1437
2026-02-06 14:15:44.261382,0.1398
2026-02-07 14:15:44.261382,0.152
2026-02-08 14:15:44.261382,0.1467
2026-02-09 14:15:44.261382,0.155
2026-02-10 14:15:44.261382,0.141
2026-02-11 14:15:44.261382,0.1442
2026-02-12 14:15:44.261382,0.1542
2026-02-13 14:15:44.261382,0.1418
2026-02-14 14:15:44.261382,0.1568
2026-02-15 14:15:44.261382,0.1514
2026-02-16 14:15:44.261382,0.1399
2026-02-17 14:15:44.261382,0.1548
2026-02-18 14:15:44.261382,0.1361
2026-02-19 14:15:44.261382,0.1591
2026-02-20 14:15:44.261382,0.1585
2026-02-21 14:15:44.261382,0.1365
2026-02-22 14:15:44.261382,0.1439
2026-02-23 14:15:44.261382,0.1409
2026-02-24 14:15:44.261382,0.1243
2026-02-25 14:15:44.261382,0.1363
2026-02-26 14:15:44.261382,0.1431
2026-02-27 14:15:44.261382,0.1386
2026-02-28 14:15:44.261382,0.1458
2026-03-01 14:15:44.261382,0.1383
2026-03-02 14:15:44.261382,0.1562
2026-03-03 14:15:44.261382,0.1549
2026-03-04 14:15:44.261382,0.1378
2026-03-05 14:15:44.261382,0.1398
2026-03-06 14:15:44.261382,0.1518
2026-03-07 14:15:44.261382,0.1426
2026-03-08 14:15:44.261382,0.1298
2026-03-09 14:15:44.261382,0.1509
2026-03-10 14:15:44.261382,0.1387
2026-03-11 14:15:44.261382,0.15
2026-03-12 14:15:44.261382,0.1519
2026-03-13 14:15:44.261382,0.1283
2026-03-14 14:15:44.261382,0.1373
2026-03-15 14:15:44.261382,0.1294
2026-03-16 14:15:44.261382,0.1479
2026-03-17 14:15:44.261382,0.1377
2026-03-18 14:15:44.261382,0.1323
2026-03-19 14:15:44.261382,0.1306
2026-03-20 14:15:44.261382,0.1449
2026-03-21 14:15:44.261382,0.1295
2026-03-22 14:15:44.261382,0.1397
2026-03-23 14:15:44.261382,0.13
2026-03-24 14:15:44.261382,0.1525
2026-03-25 14:15:44.261382,0.1285
2026-03-26 14:15:44.261382,0.1425
2026-03-27 14:15:44.261382,0.1469
2026-03-28 14:15:44.261382,0.1479
2026-03-29 14:15:44.261382,0.1506
2026-03-30 14:15:44.261382,0.1386
2026-03-31 14:15:44.261382,0.1337
2026-04-01 14:15:44.261382,0.1364
2026-04-02 14:15:44.261382,0.1448
2026-04-03 14:15:44.261382,0.1421
2026-04-04 14:15:44.261382,0.1367
2026-04-05 14:15:44.261382,0.1436
2026-04-06 14:15:44.261382,0.1352
2026-04-07 14:15:44.261382,0.1217
2026-04-08 14:15:44.261382,0.1387
2026-04-09 14:15:44.261382,0.1343
2026-04-10 14:15:44.261382,0.1267
2026-04-11 14:15:44.261382,0.1307
2026-04-12 14:15:44.261382,0.1356
2026-04-13 14:15:44.261382,0.1435
2026-04-14 14:15:44.261382,0.1386
2026-04-15 14:15:44.261382,0.139
2026-04-16 14:15:44.261382,0.1531
2026-04-17 14:15:44.261382,0.1326
2026-04-18 14:15:44.261382,0.1409
2026-04-19 14:15:44.261382,0.1493
2026-04-20 14:15:44.261382,0.1398
2026-04-21 14:15:44.261382,0.1459
2026-04-22 14:15:44.261382,0.1459
2026-04-23 14:15:44.261382,0.14
2026-04-24 14:15:44.261382,0.1265
2026-04-25 14:15:44.261382,0.1399
2026-04-26 14:15:44.261382,0.1492
2026-04-27 14:15:44.261382,0.1478
2026-04-28 14:15:44.261382,0.139
2026-04-29 14:15:44.261382,0.1411
2026-04-30 14:15:44.261382,0.1419
2026-05-01 14:15:44.261382,0.145
2026-05-02 14:15:44.261382,0.1431
2026-05-03 14:15:44.261382,0.1287
2026-05-04 14:15:44.261382,0.1346
2026-05-05 14:15:44.261382,0.1318
2026-05-06 14:15:44.261382,0.1494
2026-05-07 14:15:44.261382,0.145
2026-05-08 14:15:44.261382,0.149
2026-05-09 14:15:44.261382,0.1486
2026-05-10 14:15:44.261382,0.1473
2026-05-11 14:15:44.261382,0.1494
2026-05-12 14:15:44.261382,0.1432
2026-05-13 14:15:44.261382,0.1468
2026-05-14 14:15:44.261382,0.1337
2026-05-15 14:15:44.261382,0.1473
2026-05-16 14:15:44.261382,0.1452
2026-05-17 14:15:44.261382,0.1521
2026-05-18 14:15:44.261382,0.1544
2026-05-19 14:15:44.261382,0.1551
2026-05-20 14:15:44.261382,0.1494
2026-05-21 14:15:44.261382,0.1406
2026-05-22 14:15:44.261382,0.1544
2026-05-23 14:15:44.261382,0.1293
2026-05-24 14:15:44.261382,0.1483
2026-05-25 14:15:44.261382,0.1449
2026-05-26 14:15:44.261382,0.149
2026-05-27 14:15:44.261382,0.1378
2026-05-28 14:15:44.261382,0.1511
2026-05-29 14:15:44.261382,0.1623
2026-05-30 14:15:44.261382,0.1394
2026-05-31 14:15:44.261382,0.1545
2026-06-01 14:15:44.261382,0.1538
2026-06-02 14:15:44.261382,0.1416
2026-06-03 14:15:44.261382,0.1558
2026-06-04 14:15:44.261382,0.1486
2026-06-05 14:15:44.261382,0.1483
2026-06-06 14:15:44.261382,0.1422
2026-06-07 14:15:44.261382,0.1525
2026-06-08 14:15:44.261382,0.1467
2026-06-09 14:15:44.261382,0.1595
2026-06-10 14:15:44.261382,0.1681
2026-06-11 14:15:44.261382,0.156
2026-06-12 14:15:44.261382,0.1487
2026-06-13 14:15:44.261382,0.1515
2026-06-14 14:15:44.261382,0.1376
2026-06-15 14:15:44.261382,0.164
2026-06-16 14:15:44.261382,0.1533
2026-06-17 14:15:44.261382,0.1486
2026-06-18 14:15:44.261382,0.1519
2026-06-19 14:15:44.261382,0.1757
2026-06-20 14:15:44.261382,0.1474
2026-06-21 14:15:44.261382,0.1554
2026-06-22 14:15:44.261382,0.1527
2026-06-23 14:15:44.261382,0.1555
2026-06-24 14:15:44.261382,0.1487
2026-06-25 14:15:44.261382,0.157
2026-06-26 14:15:44.261382,0.1569
2026-06-27 14:15:44.261382,0.1703
2026-06-28 14:15:44.261382,0.1709
2026-06-29 14:15:44.261382,0.1635
2026-06-30 14:15:44.261382,0.164
2026-07-01 14:15:44.261382,0.1633
2026-07-02 14:15:44.261382,0.1564
2026-07-03 14:15:44.261382,0.1576
2026-07-04 14:15:44.261382,0.1599
2026-07-05 14:15:44.261382,0.1653
2026-07-06 14:15:44.261382,0.1686
2026-07-07 14:15:44.261382,0.1681
