date,price
2025-09-11 14:15:44.254856,1.7967
2025-09-12 14:15:44.254856,1.7352
2025-09-13 14:15:44.254856,1.7342
2025-09-14 14:15:44.254856,1.7065
2025-09-15 14:15:44.254856,1.668
2025-09-16 14:15:44.254856,1.7296
2025-09-17 14:15:44.254856,1.8044
2025-09-18 14:15:44.254856,1.8752
2025-09-19 14:15:44.254856,1.8368
2025-09-20 14:15:44.254856,1.7375
2025-09-21 14:15:44.254856,1.7395
2025-09-22 14:15:44.254856,1.7596
2025-09-23 14:15:44.254856,1.8023
2025-09-24 14:15:44.254856,1.7579
2025-09-25 14:15:44.254856,1.7874
2025-09-26 14:15:44.254856,1.9951
2025-09-27 14:15:44.254856,1.9027
2025-09-28 14:15:44.254856,1.7653
2025-09-29 14:15:44.254856,1.6211
2025-09-30 14:15:44.254856,1.9238
2025-10-01 14:15:44.254856,1.7822
2025-10-02 14:15:44.254856,1.7671
2025-10-03 14:15:44.254856,1.6225
2025-10-04 14:15:44.254856,1.7865
2025-10-05 14:15:44.254856,1.71
2025-10-06 14:15:44.254856,1.8087
2025-10-07 14:15:44.254856,1.6059
2025-10-08 14:15:44.254856,1.732
2025-10-09 14:15:44.254856,1.874
2025-10-10 14:15:44.254856,1.7037
2025-10-11 14:15:44.254856,1.7308
2025-10-12 14:15:44.254856,1.8533
2025-10-13 14:15:44.254856,1.8082
2025-10-14 14:15:44.254856,1.7132
2025-10-15 14:15:44.254856,1.8736
2025-10-16 14:15:44.254856,1.8081
2025-10-17 14:15:44.254856,1.7946
2025-10-18 14:15:44.254856,1.7942
2025-10-19 14:15:44.254856,1.7042
2025-10-20 14:15:44.254856,1.7943
2025-10-21 14:15:44.254856,1.6069
2025-10-22 14:15:44.254856,1.9073
2025-10-23 14:15:44.254856,1.7634
2025-10-24 14:15:44.254856,1.6626
2025-10-25 14:15:44.254856,1.7015
2025-10-26 14:15:44.254856,1.7747
2025-10-27 14:15:44.254856,1.8385
2025-10-28 14:15:44.254856,1.6977
2025-10-29 14:15:44.254856,1.7879
2025-10-30 14:15:44.254856,1.7627
2025-10-31 14:15:44.254856,1.7278
2025-11-01 14:15:44.254856,1.7581
2025-11-02 14:15:44.254856,1.7684
2025-11-03 14:15:44.254856,1.6837
2025-11-04 14:15:44.254856,1.596
2025-11-05 14:15:44.254856,1.7815
2025-11-06 14:15:44.254856,1.6924
2025-11-07 14:15:44.254856,1.8014
2025-11-08 14:15:44.254856,1.5474
2025-11-09 14:15:44.254856,1.7767
2025-11-10 14:15:44.254856,1.7841
2025-11-11 14:15:44.254856,1.658
2025-11-12 14:15:44.254856,1.7775
2025-11-13 14:15:44.254856,1.7154
2025-11-14 14:15:44.254856,1.6247
2025-11-15 14:15:44.254856,1.8962
2025-11-16 14:15:44.254856,1.7135
2025-11-17 14:15:44.254856,1.5529
2025-11-18 14:15:44.254856,1.6895
2025-11-19 14:15:44.254856,1.7618
2025-11-20 14:15:44.254856,1.6379
2025-11-21 14:15:44.254856,1.6004
2025-11-22 14:15:44.254856,1.6438
2025-11-23 14:15:44.254856,1.6908
2025-11-24 14:15:44.254856,1.5346
2025-11-25 14:15:44.254856,1.626
2025-11-26 14:15:44.254856,1.767
2025-11-27 14:15:44.254856,1.7045
2025-11-28 14:15:44.254856,1.7135
2025-11-29 14:15:44.254856,1.6621
2025-11-30 14:15:44.254856,1.6846
2025-12-01 14:15:44.254856,1.6985
2025-12-02 14:15:44.254856,1.6055
2025-12-03 14:15:44.254856,1.7047
2025-12-04 14:15:44.254856,1.6574
2025-12-05 14:15:44.254856,1.707
2025-12-06 14:15:44.254856,1.5541
2025-12-07 14:15:44.254856,1.7092
2025-12-08 14:15:44.254856,1.6087
2025-12-09 14:15:44.254856,1.716
2025-12-10 14:15:44.254856,1.6561
2025-12-11 14:15:44.254856,1.7055
2025-12-12 14:15:44.254856,1.6241
2025-12-13 14:15:44.254856,1.7121
2025-12-14 14:15:44.254856,1.5658
2025-12-15 14:15:44.254856,1.7577
2025-12-16 14:15:44.254856,1.7021
2025-12-17 14:15:44.254856,1.7728
2025-12-18 14:15:44.254856,1.5767
2025-12-19 14:15:44.254856,1.5955
2025-12-20 14:15:44.254856,1.6217
2025-12-21 14:15:44.254856,1.5205
2025-12-22 14:15:44.254856,1.5429
2025-12-23 14:15:44.254856,1.6682
2025-12-24 14:15:44.254856,1.5397
2025-12-25 14:15:44.254856,1.5984
2025-12-26 14:15:44.254856,1.5688
2025-12-27 14:15:44.254856,1.7768
2025-12-28 14:15:44.254856,1.4983
2025-12-29 14:15:44.254856,1.5504
2025-12-30 14:15:44.254856,1.6267
2025-12-31 14:15:44.254856,1.651
2026-01-01 14:15:44.254856,1.5977
2026-01-02 14:15:44.254856,1.5754
2026-01-03 14:15:44.254856,1.6302
2026-01-04 14:15:44.254856,1.5548
2026-01-05 14:15:44.254856,1.5014
2026-01-06 14:15:44.254856,1.5562
2026-01-07 14:15:44.254856,1.5699
2026-01-08 14:15:44.254856,1.4971
2026-01-09 14:15:44.254856,1.5964
2026-01-10 14:15:44.254856,1.5818
2026-01-11 14:15:44.254856,1.5657
2026-01-12 14:15:44.254856,1.4266
2026-01-13 14:15:44.254856,1.6017
2026-01-14 14:15:44.254856,1.4995
2026-01-15 14:15:44.254856,1.6394
2026-01-16 14:15:44.254856,1.5344
2026-01-17 14:15:44.254856,1.5314
2026-01-18 14:15:44.254856,1.674
2026-01-19 14:15:44.254856,1.4577
2026-01-20 14:15:44.254856,1.5586
2026-01-21 14:15:44.254856,1.5842
2026-01-22 14:15:44.254856,1.399
2026-01-23 14:15:44.254856,1.7331
2026-01-24 14:15:44.254856,1.5887
2026-01-25 14:15:44.254856,1.6107
2026-01-26 14:15:44.254856,1.5912
2026-01-27 14:15:44.254856,1.5499
2026-01-28 14:15:44.254856,1.483
2026-01-29 14:15:44.254856,1.5152
2026-01-30 14:15:44.254856,1.4227
2026-01-31 14:15:44.254856,1.4965
2026-02-01 14:15:44.254856,1.5592
2026-02-02 14:15:44.254856,1.5235
2026-02-03 14:15:44.254856,1.3658
2026-02-04 14:15:44.254856,1.5314
2026-02-05 14:15:44.254856,1.5826
2026-02-06 14:15:44.254856,1.4534
2026-02-07 14:15:44.254856,1.6328
2026-02-08 14:15:44.254856,1.4792
2026-02-09 14:15:44.254856,1.3218
2026-02-10 14:15:44.254856,1.6468
2026-02-11 14:15:44.254856,1.5064
2026-02-12 14:15:44.254856,1.3646
2026-02-13 14:15:44.254856,1.6303
2026-02-14 14:15:44.254856,1.4197
2026-02-15 14:15:44.254856,1.3963
2026-02-16 14:15:44.254856,1.4209
2026-02-17 14:15:44.254856,1.3669
2026-02-18 14:15:44.254856,1.5419
2026-02-19 14:15:44.254856,1.4461
2026-02-20 14:15:44.254856,1.4361
2026-02-21 14:15:44.254856,1.3937
2026-02-22 14:15:44.254856,1.2908
2026-02-23 14:15:44.254856,1.399
2026-02-24 14:15:44.254856,1.4283
2026-02-25 14:15:44.254856,1.467
2026-02-26 14:15:44.254856,1.342
2026-02-27 14:15:44.254856,1.3337
2026-02-28 14:15:44.254856,1.506
2026-03-01 14:15:44.254856,1.3972
2026-03-02 14:15:44.254856,1.3465
2026-03-03 14:15:44.254856,1.3776
2026-03-04 14:15:44.254856,1.4276
2026-03-05 14:15:44.254856,1.4866
2026-03-06 14:15:44.254856,1.456
2026-03-07 14:15:44.254856,1.4281
2026-03-08 14:15:44.254856,1.5302
2026-03-09 14:15:44.254856,1.6148
2026-03-10 14:15:44.254856,1.4954
2026-03-11 14:15:44.254856,1.3447
2026-03-12 14:15:44.254856,1.3798
2026-03-13 14:15:44.254856,1.4376
2026-03-14 14:15:44.254856,1.4768
2026-03-15 14:15:44.254856,1.4055
2026-03-16 14:15:44.254856,1.396
2026-03-17 14:15:44.254856,1.5123
2026-03-18 14:15:44.254856,1.3821
2026-03-19 14:15:44.254856,1.4041
2026-03-20 14:15:44.254856,1.3397
2026-03-21 14:15:44.254856,1.4829
2026-03-22 14:15:44.254856,1.43
2026-03-23 14:15:44.254856,1.3509
2026-03-24 14:15:44.254856,1.4203
2026-03-25 14:15:44.254856,1.3023
2026-03-26 14:15:44.254856,1.4331
2026-03-27 14:15:44.254856,1.3426
2026-03-28 14:15:44.254856,1.4386
2026-03-29 14:15:44.254856,1.3516
2026-03-30 14:15:44.254856,1.4539
2026-03-31 14:15:44.254856,1.3998
2026-04-01 14:15:44.254856,1.373
2026-04-02 14:15:44.254856,1.5308
2026-04-03 14:15:44.254856,1.3744
2026-04-04 14:15:44.254856,1.3735
2026-04-05 14:15:44.254856,1.3219
2026-04-06 14:15:44.254856,1.4245
2026-04-07 14:15:44.254856,1.4203
2026-04-08 14:15:44.254856,1.3809
2026-04-09 14:15:44.254856,1.3965
2026-04-10 14:15:44.254856,1.5487
2026-04-11 14:15:44.254856,1.2862
2026-04-12 14:15:44.254856,1.5611
2026-04-13 14:15:44.254856,1.3902
2026-04-14 14:15:44.254856,1.4413
2026-04-15 14:15:44.254856,1.316
2026-04-16 14:15:44.254856,1.4123
2026-04-17 14:15:44.254856,1.339
2026-04-18 14:15:44.254856,1.4001
2026-04-19 14:15:44.254856,1.3429
2026-04-20 14:15:44.254856,1.5338
2026-04-21 14:15:44.254856,1.5062
2026-04-22 14:15:44.254856,1.4197
2026-04-23 14:15:44.254856,1.3687
2026-04-24 14:15:44.254856,1.4239
2026-04-25 14:15:44.254856,1.3222
2026-04-26 14:15:44.254856,1.3979
2026-04-27 14:15:44.254856,1.5258
2026-04-28 14:15:44.254856,1.4097
2026-04-29 14:15:44.254856,1.3782
2026-04-30 14:15:44.254856,1.317
2026-05-01 14:15:44.254856,1.4323
2026-05-02 14:15:44.254856,1.3793
2026-05-03 14:15:44.254856,1.5381
2026-05-04 14:15:44.254856,1.4043
2026-05-05 14:15:44.254856,1.4446
2026-05-06 14:15:44.254856,1.4716
2026-05-07 14:15:44.254856,1.4294
2026-05-08 14:15:44.254856,1.5524
2026-05-09 14:15:44.254856,1.4043
2026-05-10 14:15:44.254856,1.445
2026-05-11 14:15:44.254856,1.3958
2026-05-12 14:15:44.254856,1.604
2026-05-13 14:15:44.254856,1.4361
2026-05-14 14:15:44.254856,1.3263
2026-05-15 14:15:44.254856,1.5686
2026-05-16 14:15:44.254856,1.4391
2026-05-17 14:15:44.254856,1.412
2026-05-18 14:15:44.254856,1.4197
2026-05-19 14:15:44.254856,1.4028
2026-05-20 14:15:44.254856,1.499
2026-05-21 14:15:44.254856,1.6768
2026-05-22 14:15:44.254856,1.563
2026-05-23 14:15:44.254856,1.5794
2026-05-24 14:15:44.254856,1.5268
2026-05-25 14:15:44.254856,1.6121
2026-05-26 14:15:44.254856,1.5842
2026-05-27 14:15:44.254856,1.5527
2026-05-28 14:15:44.254856,1.4582
2026-05-29 14:15:44.254856,1.5767
2026-05-30 14:15:44.254856,1.5222
2026-05-31 14:15:44.254856,1.4591
2026-06-01 14:15:44.254856,1.566
2026-06-02 14:15:44.254856,1.5596
2026-06-03 14:15:44.254856,1.4619
2026-06-04 14:15:44.254856,1.4715
2026-06-05 14:15:44.254856,1.4544
2026-06-06 14:15:44.254856,1.5075
2026-06-07 14:15:44.254856,1.482
2026-06-08 14:15:44.254856,1.5444
2026-06-09 14:15:44.254856,1.5651
2026-06-10 14:15:44.254856,1.4934
2026-06-11 14:15:44.254856,1.5865
2026-06-12 14:15:44.254856,1.598
2026-06-13 14:15:44.254856,1.6369
2026-06-14 14:15:44.254856,1.564
2026-06-15 14:15:44.254856,1.6747
2026-06-16 14:15:44.254856,1.6056
2026-06-17 14:15:44.254856,1.5187
2026-06-18 14:15:44.254856,1.5426
2026-06-19 14:15:44.254856,1.7203
2026-06-20 14:15:44.254856,1.4194
2026-06-21 14:15:44.254856,1.5339
2026-06-22 14:15:44.254856,1.463
2026-06-23 14:15:44.254856,1.6627
2026-06-24 14:15:44.254856,1.5883
2026-06-25 14:15:44.254856,1.4954
2026-06-26 14:15:44.254856,1.495
2026-06-27 14:15:44.254856,1.5994
2026-06-28 14:15:44.254856,1.7516
2026-06-29 14:15:44.254856,1.6352
2026-06-30 14:15:44.254856,1.6428
2026-07-01 14:15:44.254856,1.6567
2026-07-02 14:15:44.254856,1.5469
2026-07-03 14:15:44.254856,1.6565
2026-07-04 14:15:44.254856,1.611
2026-07-05 14:15:44.254856,1.5423
2026-07-06 14:15:44.254856,1.7468
2026-07-07 14:15:44.254856,1.6291
