date,price
2026-01-01 14:15:44.242751,0.3438
2026-01-02 14:15:44.242751,0.2997
2026-01-03 14:15:44.242751,0.3187
2026-01-04 14:15:44.242751,0.3392
2026-01-05 14:15:44.242751,0.2894
2026-01-06 14:15:44.242751,0.3326
2026-01-07 14:15:44.242751,0.3138
2026-01-08 14:15:44.242751,0.299
2026-01-09 14:15:44.242751,0.3047
2026-01-10 14:15:44.242751,0.3122
2026-01-11 14:15:44.242751,0.3284
2026-01-12 14:15:44.242751,0.3158
2026-01-13 14:15:44.242751,0.29
2026-01-14 14:15:44.242751,0.3049
2026-01-15 14:15:44.242751,0.3017
2026-01-16 14:15:44.242751,0.2997
2026-01-17 14:15:44.242751,0.2676
2026-01-18 14:15:44.242751,0.3073
2026-01-19 14:15:44.242751,0.3021
2026-01-20 14:15:44.242751,0.3159
2026-01-21 14:15:44.242751,0.3274
2026-01-22 14:15:44.242751,0.2891
2026-01-23 14:15:44.242751,0.2881
2026-01-24 14:15:44.242751,0.3024
2026-01-25 14:15:44.242751,0.3181
2026-01-26 14:15:44.242751,0.2882
2026-01-27 14:15:44.242751,0.2828
2026-01-28 14:15:44.242751,0.2962
2026-01-29 14:15:44.242751,0.2763
2026-01-30 14:15:44.242751,0.2915
2026-01-31 14:15:44.242751,0.3031
2026-02-01 14:15:44.242751,0.3041
2026-02-02 14:15:44.242751,0.3029
2026-02-03 14:15:44.242751,0.2995
2026-02-04 14:15:44.242751,0.2978
2026-02-05 14:15:44.242751,0.2927
2026-02-06 14:15:44.242751,0.3099
2026-02-07 14:15:44.242751,0.2902
2026-02-08 14:15:44.242751,0.2787
2026-02-09 14:15:44.242751,0.3016
2026-02-10 14:15:44.242751,0.3048
2026-02-11 14:15:44.242751,0.2837
2026-02-12 14:15:44.242751,0.3178
2026-02-13 14:15:44.242751,0.2901
2026-02-14 14:15:44.242751,0.3052
2026-02-15 14:15:44.242751,0.3013
2026-02-16 14:15:44.242751,0.3157
2026-02-17 14:15:44.242751,0.31
2026-02-18 14:15:44.242751,0.2967
2026-02-19 14:15:44.242751,0.2533
2026-02-20 14:15:44.242751,0.2989
2026-02-21 14:15:44.242751,0.2757
2026-02-22 14:15:44.242751,0.3062
2026-02-23 14:15:44.242751,0.2743
2026-02-24 14:15:44.242751,0.3014
2026-02-25 14:15:44.242751,0.2803
2026-02-26 14:15:44.242751,0.2781
2026-02-27 14:15:44.242751,0.2852
2026-02-28 14:15:44.242751,0.2694
2026-03-01 14:15:44.242751,0.2711
2026-03-02 14:15:44.242751,0.2743
2026-03-03 14:15:44.242751,0.2931
2026-03-04 14:15:44.242751,0.2789
2026-03-05 14:15:44.242751,0.2847
2026-03-06 14:15:44.242751,0.2522
2026-03-07 14:15:44.242751,0.3011
2026-03-08 14:15:44.242751,0.2764
2026-03-09 14:15:44.242751,0.291
2026-03-10 14:15:44.242751,0.2678
2026-03-11 14:15:44.242751,0.2918
2026-03-12 14:15:44.242751,0.2958
2026-03-13 14:15:44.242751,0.2923
2026-03-14 14:15:44.242751,0.2815
2026-03-15 14:15:44.242751,0.2877
2026-03-16 14:15:44.242751,0.2851
2026-03-17 14:15:44.242751,0.2788
2026-03-18 14:15:44.242751,0.2434
2026-03-19 14:15:44.242751,0.2533
2026-03-20 14:15:44.242751,0.2701
2026-03-21 14:15:44.242751,0.2622
2026-03-22 14:15:44.242751,0.2829
2026-03-23 14:15:44.242751,0.2715
2026-03-24 14:15:44.242751,0.2542
2026-03-25 14:15:44.242751,0.2715
2026-03-26 14:15:44.242751,0.2752
2026-03-27 14:15:44.242751,0.276
2026-03-28 14:15:44.242751,0.283
2026-03-29 14:15:44.242751,0.2998
2026-03-30 14:15:44.242751,0.2739
2026-03-31 14:15:44.242751,0.2749
2026-04-01 14:15:44.242751,0.2641
2026-04-02 14:15:44.242751,0.2843
2026-04-03 14:15:44.242751,0.292
2026-04-04 14:15:44.242751,0.307
2026-04-05 14:15:44.242751,0.2755
2026-04-06 14:15:44.242751,0.2828
2026-04-07 14:15:44.242751,0.2732
2026-04-08 14:15:44.242751,0.2529
2026-04-09 14:15:44.242751,0.2847
2026-04-10 14:15:44.242751,0.2544
2026-04-11 14:15:44.242751,0.2766
2026-04-12 14:15:44.242751,0.3103
2026-04-13 14:15:44.242751,0.2766
2026-04-14 14:15:44.242751,0.3107
2026-04-15 14:15:44.242751,0.2707
2026-04-16 14:15:44.242751,0.3004
2026-04-17 14:15:44.242751,0.2811
2026-04-18 14:15:44.242751,0.281
2026-04-19 14:15:44.242751,0.2664
2026-04-20 14:15:44.242751,0.3037
2026-04-21 14:15:44.242751,0.2636
2026-04-22 14:15:44.242751,0.2841
2026-04-23 14:15:44.242751,0.2889
2026-04-24 14:15:44.242751,0.2708
2026-04-25 14:15:44.242751,0.2561
2026-04-26 14:15:44.242751,0.3061
2026-04-27 14:15:44.242751,0.2832
2026-04-28 14:15:44.242751,0.2772
2026-04-29 14:15:44.242751,0.29
2026-04-30 14:15:44.242751,0.2864
2026-05-01 14:15:44.242751,0.2794
2026-05-02 14:15:44.242751,0.2745
2026-05-03 14:15:44.242751,0.2793
2026-05-04 14:15:44.242751,0.276
2026-05-05 14:15:44.242751,0.2768
2026-05-06 14:15:44.242751,0.2577
2026-05-07 14:15:44.242751,0.3027
2026-05-08 14:15:44.242751,0.2739
2026-05-09 14:15:44.242751,0.2926
2026-05-10 14:15:44.242751,0.2876
2026-05-11 14:15:44.242751,0.267
2026-05-12 14:15:44.242751,0.2839
2026-05-13 14:15:44.242751,0.2958
2026-05-14 14:15:44.242751,0.2848
2026-05-15 14:15:44.242751,0.2848
2026-05-16 14:15:44.242751,0.2947
2026-05-17 14:15:44.242751,0.2936
2026-05-18 14:15:44.242751,0.2977
2026-05-19 14:15:44.242751,0.2883
2026-05-20 14:15:44.242751,0.2744
2026-05-21 14:15:44.242751,0.2738
2026-05-22 14:15:44.242751,0.3176
2026-05-23 14:15:44.242751,0.2987
2026-05-24 14:15:44.242751,0.2731
2026-05-25 14:15:44.242751,0.2854
2026-05-26 14:15:44.242751,0.2904
2026-05-27 14:15:44.242751,0.3229
2026-05-28 14:15:44.242751,0.2832
2026-05-29 14:15:44.242751,0.335
2026-05-30 14:15:44.242751,0.2834
2026-05-31 14:15:44.242751,0.317
2026-06-01 14:15:44.242751,0.3182
2026-06-02 14:15:44.242751,0.3102
2026-06-03 14:15:44.242751,0.3434
2026-06-04 14:15:44.242751,0.2981
2026-06-05 14:15:44.242751,0.3146
2026-06-06 14:15:44.242751,0.3036
2026-06-07 14:15:44.242751,0.297
2026-06-08 14:15:44.242751,0.2969
2026-06-09 14:15:44.242751,0.3035
2026-06-10 14:15:44.242751,0.3114
2026-06-11 14:15:44.242751,0.3197
2026-06-12 14:15:44.242751,0.2905
2026-06-13 14:15:44.242751,0.3299
2026-06-14 14:15:44.242751,0.3033
2026-06-15 14:15:44.242751,0.3192
2026-06-16 14:15:44.242751,0.3035
2026-06-17 14:15:44.242751,0.3258
2026-06-18 14:15:44.242751,0.3083
2026-06-19 14:15:44.242751,0.302
2026-06-20 14:15:44.242751,0.3263
2026-06-21 14:15:44.242751,0.2855
2026-06-22 14:15:44.242751,0.3112
2026-06-23 14:15:44.242751,0.3159
2026-06-24 14:15:44.242751,0.2995
2026-06-25 14:15:44.242751,0.3213
2026-06-26 14:15:44.242751,0.3139
2026-06-27 14:15:44.242751,0.3136
2026-06-28 14:15:44.242751,0.3254
2026-06-29 14:15:44.242751,0.3234
2026-06-30 14:15:44.242751,0.3189
2026-07-01 14:15:44.242751,0.3246
2026-07-02 14:15:44.242751,0.3176
2026-07-03 14:15:44.242751,0.3342
2026-07-04 14:15:44.242751,0.3322
2026-07-05 14:15:44.242751,0.3281
2026-07-06 14:15:44.242751,0.3201
2026-07-07 14:15:44.242751,0.325
